CustomerID,FirstPurchaseDate,Country,City,AgeGroup,Gender
C02653,2024-07-24,Canada,Toronto,25-34,Female
C02654,2024-06-03,Australia,Sydney,35-44,Female
C02655,2024-02-05,Germany,Berlin,25-34,Male
C02656,2024-08-11,Germany,Munich,35-44,Female
C02657,2024-03-05,Canada,Montreal,25-34,Male
C02658,2024-01-14,Australia,Melbourne,45-54,Female
C02659,2024-06-13,UK,London,25-34,Male
C02660,2024-05-03,USA,New York,25-34,Female
C02661,2024-08-11,Canada,Toronto,18-24,Male
C02662,2024-04-05,Canada,Montreal,18-24,Female
C02663,2024-05-21,Germany,Munich,35-44,Male
C02664,2024-08-27,USA,Houston,25-34,Male
C02665,2024-01-27,UK,Birmingham,45-54,Female
C02666,2024-07-01,USA,Phoenix,18-24,Female
C02667,2024-08-04,Australia,Melbourne,25-34,Male
C02668,2024-05-12,Australia,Sydney,25-34,Male
C02669,2024-08-05,USA,Houston,18-24,Female
C02670,2024-02-01,USA,Phoenix,18-24,Female
C02671,2024-03-13,USA,Houston,25-34,Female
C02672,2024-01-22,Australia,Melbourne,25-34,Male
C02673,2024-07-14,USA,Houston,25-34,Female
C02674,2024-02-11,Australia,Melbourne,35-44,Male
C02675,2024-03-10,Canada,Toronto,35-44,Male
C02676,2024-04-25,UK,London,18-24,Female
C02677,2024-08-19,Germany,Munich,25-34,Female
C02678,2024-05-11,Australia,Sydney,55+,Female
C02679,2024-02-07,Canada,Montreal,35-44,Male
C02680,2024-07-31,USA,Houston,35-44,Male
C02681,2024-04-21,USA,Los Angeles,25-34,Male
C02682,2024-01-24,Canada,Montreal,45-54,Other
C02683,2024-08-30,UK,Birmingham,45-54,Male
C02684,2024-08-21,Germany,Munich,35-44,Male
C02685,2024-02-26,Australia,Melbourne,55+,Male
C02686,2024-07-28,Canada,Montreal,18-24,Female
C02687,2024-04-25,USA,Phoenix,18-24,Male
C02688,2024-08-14,Canada,Vancouver,45-54,Female
C02689,2024-03-30,Canada,Toronto,45-54,Male
C02690,2024-08-26,USA,New York,18-24,Female
C02691,2024-01-07,Germany,Munich,25-34,Male
C02692,2024-04-16,UK,Birmingham,18-24,Female
C02693,2024-01-14,USA,Chicago,25-34,Female
C02694,2024-04-11,UK,London,45-54,Male
C02695,2024-05-08,Australia,Melbourne,35-44,Female
C02696,2024-04-05,USA,New York,25-34,Male
C02697,2024-03-01,USA,Los Angeles,25-34,Female
C02698,2024-04-08,UK,Birmingham,18-24,Female
C02699,2024-01-21,UK,Birmingham,25-34,Male
C02700,2024-04-05,USA,Phoenix,35-44,Male
C02701,2024-02-27,Canada,Vancouver,55+,Male
C02702,2024-01-08,Germany,Munich,45-54,Male
C02703,2024-03-22,USA,Phoenix,18-24,Male
C02704,2024-08-26,Germany,Berlin,45-54,Male
C02705,2024-01-26,Australia,Sydney,45-54,Male
C02706,2024-08-02,Canada,Toronto,45-54,Female
C02707,2024-07-01,Canada,Vancouver,25-34,Male
C02708,2024-06-15,Australia,Sydney,25-34,Male
C02709,2024-03-26,Germany,Munich,25-34,Female
C02710,2024-07-21,UK,Birmingham,18-24,Male
C02711,2024-02-07,UK,London,25-34,Male
C02712,2024-02-05,USA,Chicago,25-34,Male
C02713,2024-01-10,USA,Phoenix,25-34,Female
C02714,2024-03-14,USA,New York,35-44,Female
C02715,2024-08-22,USA,Houston,25-34,Male
C02716,2024-07-31,Australia,Melbourne,18-24,Female
C02717,2024-04-30,USA,Phoenix,55+,Female
C02718,2024-06-27,UK,Manchester,55+,Female
C02719,2024-07-31,USA,Phoenix,45-54,Female
C02720,2024-02-05,Australia,Melbourne,55+,Female
C02721,2024-07-13,USA,Houston,35-44,Male
C02722,2024-06-29,Australia,Melbourne,55+,Male
C02723,2024-04-30,USA,Chicago,18-24,Male
C02724,2024-04-24,USA,Chicago,25-34,Female
C02725,2024-06-06,UK,London,25-34,Female
C02726,2024-01-02,UK,London,25-34,Female
C02727,2024-08-19,Australia,Melbourne,18-24,Other
C02728,2024-01-21,UK,Birmingham,35-44,Male
C02729,2024-01-05,USA,Phoenix,45-54,Female
C02730,2024-03-06,Germany,Munich,35-44,Female
C02731,2024-02-25,UK,London,18-24,Female
C02732,2024-08-01,UK,Birmingham,45-54,Other
C02733,2024-02-08,Germany,Munich,35-44,Female
C02734,2024-05-20,UK,Birmingham,25-34,Male
C02735,2024-08-28,UK,London,35-44,Female
C02736,2024-07-05,Canada,Montreal,25-34,Male
C02737,2024-06-04,UK,London,25-34,Female
C02738,2024-05-15,USA,Chicago,55+,Female
C02739,2024-04-18,Germany,Berlin,25-34,Male
C02740,2024-01-29,UK,Manchester,25-34,Female
C02741,2024-07-17,Australia,Melbourne,45-54,Male
C02742,2024-03-14,Germany,Berlin,35-44,Male
C02743,2024-03-01,Canada,Toronto,18-24,Male
C02744,2024-03-18,Canada,Montreal,18-24,Female
C02745,2024-02-01,Australia,Sydney,18-24,Female
C02746,2024-01-13,Canada,Vancouver,35-44,Female
C02747,2024-03-02,USA,Chicago,25-34,Male
C02748,2024-04-17,USA,Los Angeles,18-24,Female
C02749,2024-06-12,UK,Birmingham,55+,Female
C02750,2024-07-22,USA,Chicago,35-44,Male
C02751,2024-06-08,Australia,Melbourne,25-34,Male
C02752,2024-04-27,Germany,Munich,35-44,Male
C02753,2024-01-17,USA,New York,35-44,Female
C02754,2024-01-29,USA,New York,18-24,Female
C02755,2024-08-02,USA,Phoenix,25-34,Female
C02756,2024-08-19,UK,London,45-54,Male
C02757,2024-05-07,USA,Phoenix,25-34,Female
C02758,2024-06-01,USA,Los Angeles,35-44,Male
C02759,2024-05-17,USA,Houston,25-34,Male
C02760,2024-01-05,UK,Manchester,18-24,Female
C02761,2024-06-10,USA,Los Angeles,25-34,Male
C02762,2024-05-11,Germany,Munich,25-34,Female
C02763,2024-05-27,UK,Birmingham,25-34,Male
C02764,2024-03-02,USA,Los Angeles,18-24,Female
C02765,2024-07-02,Australia,Melbourne,45-54,Male
C02766,2024-02-06,USA,Los Angeles,55+,Female
C02767,2024-03-15,Canada,Montreal,45-54,Male
C02768,2024-04-19,Germany,Berlin,45-54,Male
C02769,2024-01-01,USA,Chicago,25-34,Female
C02770,2024-06-06,UK,London,55+,Male
C02771,2024-03-31,Canada,Toronto,25-34,Female
C02772,2024-03-02,Canada,Montreal,55+,Other
C02773,2024-05-26,Germany,Berlin,55+,Male
C02774,2024-04-16,UK,Manchester,35-44,Male
C02775,2024-02-17,Australia,Melbourne,55+,Female
C02776,2024-06-19,USA,Houston,35-44,Female
C02777,2024-06-20,UK,London,25-34,Female
C02778,2024-01-22,Canada,Montreal,25-34,Female
C02779,2024-05-14,USA,Houston,35-44,Female
C02780,2024-09-06,Canada,Montreal,18-24,Male
C02781,2024-04-02,Germany,Berlin,35-44,Female
C02782,2024-01-18,UK,London,55+,Female
C02783,2024-09-01,USA,Phoenix,25-34,Male
C02784,2024-05-14,USA,Chicago,45-54,Male
C02785,2024-05-19,USA,New York,55+,Male
C02786,2024-05-09,UK,Birmingham,55+,Male
C02787,2024-07-20,USA,Chicago,55+,Female
C02788,2024-05-09,USA,New York,35-44,Male
C02789,2024-05-21,UK,London,55+,Male
C02790,2024-01-06,Australia,Sydney,45-54,Male
C02791,2024-04-09,Canada,Vancouver,25-34,Other
C02792,2024-08-11,Australia,Melbourne,25-34,Female
C02793,2024-04-30,Germany,Munich,35-44,Male
C02794,2024-01-12,Australia,Melbourne,25-34,Male
C02795,2024-06-11,Canada,Vancouver,35-44,Other
C02796,2024-04-09,USA,Phoenix,35-44,Female
C02797,2024-04-05,Canada,Toronto,25-34,Male
C02798,2024-03-05,USA,Houston,35-44,Male
C02799,2024-07-10,USA,Houston,45-54,Male
C02800,2024-01-05,USA,Houston,25-34,Male
C02801,2024-04-01,USA,Chicago,18-24,Female
C02802,2024-07-20,USA,Los Angeles,18-24,Female
C02803,2024-01-18,UK,Birmingham,25-34,Female
C02804,2024-03-29,Canada,Vancouver,55+,Female
C02805,2024-03-02,Canada,Toronto,25-34,Male
C02806,2024-07-06,Germany,Munich,35-44,Female
C02807,2024-06-17,UK,Manchester,25-34,Female
C02808,2024-06-09,USA,Houston,25-34,Male
C02809,2024-01-27,USA,Chicago,45-54,Male
C02810,2024-07-16,UK,Birmingham,35-44,Female
C02811,2024-05-28,USA,New York,18-24,Male
C02812,2024-07-07,UK,London,25-34,Male
C02813,2024-07-12,USA,Phoenix,18-24,Female
C02814,2024-03-26,USA,Chicago,25-34,Other
C02815,2024-02-04,Germany,Munich,35-44,Male
C02816,2024-01-12,Canada,Montreal,18-24,Female
C02817,2024-03-31,Canada,Montreal,25-34,Male
C02818,2024-05-19,Canada,Vancouver,25-34,Female
C02819,2024-03-27,UK,Manchester,55+,Female
C02820,2024-07-27,USA,Chicago,55+,Female
C02821,2024-06-13,USA,Chicago,18-24,Male
C02822,2024-02-14,USA,New York,45-54,Female
C02823,2024-07-31,USA,Chicago,25-34,Female
C02824,2024-07-18,USA,Phoenix,25-34,Male
C02825,2024-06-24,Canada,Vancouver,45-54,Male
C02826,2024-04-28,USA,Houston,55+,Male
C02827,2024-06-27,USA,Los Angeles,55+,Male
C02828,2024-05-02,UK,Birmingham,35-44,Female
C02829,2024-06-10,Germany,Berlin,25-34,Male
C02830,2024-02-16,USA,Phoenix,45-54,Male
C02831,2024-07-26,USA,Chicago,25-34,Female
C02832,2024-02-04,Australia,Sydney,35-44,Male
C02833,2024-01-17,UK,Manchester,25-34,Female
C02834,2024-07-02,UK,Birmingham,35-44,Male
C02835,2024-07-17,UK,London,25-34,Female
C02836,2024-08-29,Germany,Berlin,25-34,Female
C02837,2024-04-27,Canada,Toronto,55+,Female
C02838,2024-01-10,USA,New York,18-24,Male
C02839,2024-03-16,USA,Houston,35-44,Female
C02840,2024-02-21,Canada,Toronto,25-34,Male
C02841,2024-01-12,Canada,Montreal,18-24,Male
C02842,2024-07-21,UK,London,18-24,Male
C02843,2024-02-21,USA,Houston,25-34,Female
C02844,2024-08-14,UK,Manchester,45-54,Male
C02845,2024-01-11,Germany,Berlin,25-34,Female
C02846,2024-03-21,UK,Birmingham,55+,Male
C02847,2024-08-26,UK,Manchester,35-44,Male
C02848,2024-03-20,USA,Chicago,25-34,Female
C02849,2024-05-11,UK,London,35-44,Male
C02850,2024-04-11,USA,New York,35-44,Female
C02851,2024-07-27,USA,New York,45-54,Male
C02852,2024-05-19,UK,Birmingham,25-34,Female
C02853,2024-05-01,UK,London,25-34,Female
C02854,2024-03-05,USA,New York,45-54,Male
C02855,2024-01-10,USA,Phoenix,55+,Male
C02856,2024-07-11,Germany,Berlin,45-54,Female
C02857,2024-06-14,USA,Phoenix,25-34,Female
C02858,2024-02-18,Canada,Montreal,45-54,Male
C02859,2024-03-14,USA,New York,25-34,Male
C02860,2024-04-01,USA,New York,25-34,Female
C02861,2024-08-08,Australia,Sydney,25-34,Female
C02862,2024-07-18,Australia,Sydney,35-44,Male
C02863,2024-01-13,Canada,Vancouver,25-34,Female
C02864,2024-08-09,USA,Phoenix,25-34,Male
C02865,2024-06-16,USA,Los Angeles,45-54,Female
C02866,2024-03-25,Canada,Toronto,25-34,Male
C02867,2024-03-10,UK,Birmingham,18-24,Other
C02868,2024-02-01,Australia,Sydney,18-24,Female
C02869,2024-07-23,Canada,Vancouver,55+,Female
C02870,2024-04-04,UK,Manchester,35-44,Female
C02871,2024-04-21,Australia,Melbourne,25-34,Female
C02872,2024-08-15,Canada,Montreal,45-54,Female
C02873,2024-04-12,USA,New York,45-54,Male
C02874,2024-07-09,Canada,Montreal,25-34,Female
C02875,2024-04-22,USA,Houston,35-44,Female
C02876,2024-08-17,Germany,Munich,45-54,Female
C02877,2024-09-01,UK,Manchester,35-44,Male
C02878,2024-04-08,Germany,Munich,25-34,Male
C02879,2024-03-27,Canada,Vancouver,45-54,Male
C02880,2024-09-06,UK,London,35-44,Female
C02881,2024-02-17,Canada,Toronto,25-34,Male
C02882,2024-05-07,Canada,Vancouver,25-34,Female
C02883,2024-06-26,Germany,Berlin,18-24,Female
C02884,2024-05-07,Germany,Munich,18-24,Female
C02885,2024-04-04,UK,Manchester,45-54,Female
C02886,2024-08-24,Canada,Vancouver,18-24,Male
C02887,2024-07-23,Germany,Berlin,25-34,Male
C02888,2024-05-12,USA,Chicago,35-44,Male
C02889,2024-03-09,UK,Manchester,18-24,Female
C02890,2024-07-24,USA,Los Angeles,55+,Male
C02891,2024-01-22,USA,Houston,25-34,Female
C02892,2024-07-05,UK,London,25-34,Male
C02893,2024-04-18,Germany,Munich,25-34,Male
C02894,2024-01-21,Germany,Berlin,25-34,Male
C02895,2024-04-20,Australia,Melbourne,18-24,Female
C02896,2024-06-03,USA,Los Angeles,35-44,Female
C02897,2024-07-29,Canada,Montreal,55+,Male
C02898,2024-02-16,Canada,Vancouver,25-34,Female
C02899,2024-05-19,Germany,Berlin,35-44,Male
C02900,2024-03-16,Canada,Toronto,35-44,Other
C02901,2024-03-23,Australia,Melbourne,45-54,Female
C02902,2024-01-27,Canada,Toronto,25-34,Male
C02903,2024-01-21,Canada,Montreal,25-34,Female
C02904,2024-03-24,Canada,Montreal,25-34,Male
C02905,2024-06-18,USA,New York,35-44,Female
C02906,2024-03-16,USA,Houston,45-54,Male
C02907,2024-03-19,Australia,Melbourne,25-34,Female
C02908,2024-04-24,UK,London,25-34,Male
C02909,2024-06-03,USA,New York,55+,Female
C02910,2024-07-02,USA,New York,45-54,Female
C02911,2024-04-19,USA,New York,55+,Female
C02912,2024-02-12,Australia,Melbourne,45-54,Female
C02913,2024-06-25,USA,Houston,25-34,Female
C02914,2024-04-23,USA,New York,35-44,Male
C02915,2024-03-30,USA,Houston,35-44,Male
C02916,2024-04-24,UK,London,18-24,Male
C02917,2024-01-11,USA,New York,35-44,Other
C02918,2024-07-05,Canada,Toronto,35-44,Male
C02919,2024-08-10,UK,Birmingham,25-34,Female
C02920,2024-08-21,USA,Houston,45-54,Female
C02921,2024-03-31,Germany,Munich,35-44,Male
C02922,2024-06-06,Canada,Toronto,55+,Male
C02923,2024-04-21,USA,Chicago,18-24,Male
C02924,2024-03-11,Germany,Munich,25-34,Male
C02925,2024-06-12,Canada,Montreal,35-44,Male
C02926,2024-09-07,USA,New York,25-34,Male
C02927,2024-07-21,UK,Birmingham,35-44,Female
C02928,2024-08-30,Germany,Munich,45-54,Female
C02929,2024-01-15,Australia,Melbourne,18-24,Male
C02930,2024-01-20,Germany,Munich,35-44,Male
C02931,2024-06-20,Australia,Melbourne,35-44,Male
C02932,2024-06-12,USA,New York,25-34,Female
C02933,2024-04-13,USA,Phoenix,55+,Female
C02934,2024-04-03,UK,London,45-54,Male
C02935,2024-05-11,Canada,Toronto,35-44,Male
C02936,2024-07-24,UK,Manchester,35-44,Female
C02937,2024-07-10,Canada,Montreal,25-34,Female
C02938,2024-06-22,UK,Manchester,55+,Male
C02939,2024-02-10,Germany,Berlin,35-44,Female
C02940,2024-08-31,USA,Phoenix,35-44,Male
C02941,2024-01-08,Canada,Montreal,45-54,Male
C02942,2024-02-06,UK,Manchester,25-34,Female
C02943,2024-08-05,Germany,Munich,45-54,Female
C02944,2024-06-04,Germany,Munich,25-34,Male
C02945,2024-06-22,USA,Houston,25-34,Female
C02946,2024-07-19,Australia,Sydney,25-34,Male
C02947,2024-04-22,Australia,Sydney,55+,Female
C02948,2024-01-09,Canada,Vancouver,45-54,Female
C02949,2024-02-02,Canada,Montreal,35-44,Female
C02950,2024-01-18,Canada,Vancouver,35-44,Female
C02951,2024-03-01,Australia,Sydney,35-44,Male
C02952,2024-07-18,UK,Manchester,55+,Female
C02953,2024-06-14,USA,Chicago,25-34,Female
C02954,2024-04-03,UK,Birmingham,25-34,Female
C02955,2024-04-02,USA,Los Angeles,25-34,Male
C02956,2024-04-08,USA,Los Angeles,45-54,Female
C02957,2024-08-31,Canada,Montreal,35-44,Female
C02958,2024-05-25,Canada,Toronto,25-34,Male
C02959,2024-01-09,Canada,Vancouver,18-24,Female
C02960,2024-06-03,Australia,Sydney,45-54,Male
C02961,2024-02-09,USA,Chicago,18-24,Male
C02962,2024-06-22,Germany,Munich,35-44,Female
C02963,2024-04-25,USA,New York,55+,Female
C02964,2024-08-30,Canada,Montreal,25-34,Female
C02965,2024-04-04,Australia,Melbourne,25-34,Male
C02966,2024-04-05,USA,Houston,35-44,Female
C02967,2024-04-23,Australia,Sydney,45-54,Male
C02968,2024-07-14,USA,Houston,35-44,Male
C02969,2024-01-20,Germany,Berlin,55+,Male
C02970,2024-05-26,Canada,Toronto,18-24,Female
C02971,2024-02-05,Germany,Berlin,35-44,Female
C02972,2024-05-15,UK,London,35-44,Female
C02973,2024-04-03,Germany,Berlin,45-54,Female
C02974,2024-04-11,UK,Birmingham,25-34,Male
C02975,2024-03-21,USA,Phoenix,45-54,Female
C02976,2024-06-15,UK,London,35-44,Male
C02977,2024-03-12,Canada,Vancouver,25-34,Female
C02978,2024-03-04,UK,Manchester,18-24,Male
C02979,2024-09-02,Canada,Toronto,45-54,Female
C02980,2024-01-30,Canada,Montreal,25-34,Female
C02981,2024-01-07,UK,Birmingham,25-34,Female
C02982,2024-07-07,USA,Chicago,25-34,Female
C02983,2024-02-17,USA,Houston,45-54,Male
C02984,2024-05-07,USA,Phoenix,35-44,Female
C02985,2024-05-12,UK,Manchester,45-54,Male
C02986,2024-04-09,USA,New York,25-34,Female
C02987,2024-08-21,Canada,Toronto,35-44,Female
C02988,2024-05-23,Canada,Vancouver,35-44,Male
C02989,2024-01-31,Canada,Toronto,45-54,Female
C02990,2024-03-08,Australia,Melbourne,55+,Female
C02991,2024-07-17,UK,Birmingham,18-24,Male
C02992,2024-03-07,USA,New York,35-44,Female
C02993,2024-06-29,UK,Manchester,18-24,Male
C02994,2024-04-24,Germany,Berlin,35-44,Female
C02995,2024-02-24,Germany,Berlin,25-34,Female
C02996,2024-06-05,UK,Birmingham,25-34,Female
C02997,2024-03-14,Australia,Melbourne,25-34,Female
C02998,2024-06-26,USA,Phoenix,35-44,Male
C02999,2024-08-22,USA,Los Angeles,25-34,Female
C03000,2024-05-05,Australia,Sydney,35-44,Male
