OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,Revenue,Cost,ShippingCost,PaymentMethod,Status,Channel
O002831,2024-04-02,C01819,P019,Foam Roller,Sports,2,32.99,65.98,22,10.51,PayPal,Completed,Website
O002832,2024-04-02,C00569,P012,LED Desk Lamp,Home & Garden,3,42.99,128.97,48,7.71,PayPal,Completed,Mobile App
O002833,2024-04-02,C01372,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,5.36,Debit Card,Completed,Website
O002834,2024-04-02,C02782,P022,Moisturizer Daily,Beauty,1,34.99,34.99,10,11.5,PayPal,Completed,Website
O002835,2024-04-02,C02441,P015,Garden Tool Set 5pc,Home & Garden,1,44.99,44.99,19,8.03,Credit Card,Completed,Mobile App
O002836,2024-04-02,C01528,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,14.71,Debit Card,Completed,Website
O002837,2024-04-02,C02800,P014,Wall Clock Modern,Home & Garden,1,34.99,34.99,13,5.55,Credit Card,Completed,Mobile App
O002838,2024-04-02,C00900,P018,Water Bottle 32oz,Sports,1,24.99,24.99,7,13.11,Debit Card,Completed,Mobile App
O002839,2024-04-02,C00777,P019,Foam Roller,Sports,3,32.99,98.97,33,13.6,PayPal,Returned,Website
O002840,2024-04-02,C01668,P003,Bluetooth Speaker Mini,Electronics,2,49.99,99.98,50,12.38,Credit Card,Completed,Website
O002841,2024-04-02,C00739,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,5.52,PayPal,Completed,Instagram
O002842,2024-04-02,C00886,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,11.95,Credit Card,Cancelled,Website
O002843,2024-04-02,C01436,P012,LED Desk Lamp,Home & Garden,3,42.99,128.97,48,9.27,Credit Card,Completed,Instagram
O002844,2024-04-02,C01366,P017,Resistance Bands Set,Sports,1,29.99,29.99,9,9.38,Credit Card,Cancelled,Mobile App
O002845,2024-04-02,C00128,P009,Running Shorts Sport,Clothing,1,34.99,34.99,12,14.83,Credit Card,Completed,Instagram
O002846,2024-04-02,C02627,P012,LED Desk Lamp,Home & Garden,2,42.99,85.98,32,6.94,Credit Card,Completed,Facebook Shop
O002847,2024-04-02,C01435,P014,Wall Clock Modern,Home & Garden,1,34.99,34.99,13,5.58,Credit Card,Completed,Website
O002848,2024-04-02,C01092,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,10.89,Debit Card,Completed,Mobile App
O002849,2024-04-02,C01992,P022,Moisturizer Daily,Beauty,1,34.99,34.99,10,12.47,Credit Card,Completed,Website
O002850,2024-04-02,C00388,P007,Cotton T-Shirt Basic,Clothing,1,24.99,24.99,8,12.93,Credit Card,Returned,Website
O002851,2024-04-02,C01163,P022,Moisturizer Daily,Beauty,2,34.99,69.98,20,14.91,Credit Card,Completed,Mobile App
O002852,2024-04-02,C01159,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,12.2,PayPal,Completed,Mobile App
O002853,2024-04-02,C00764,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,5.77,Debit Card,Completed,Facebook Shop
O002854,2024-04-02,C02515,P015,Garden Tool Set 5pc,Home & Garden,1,44.99,44.99,19,6.81,Debit Card,Completed,Facebook Shop
O002855,2024-04-02,C00806,P019,Foam Roller,Sports,1,32.99,32.99,11,8.5,PayPal,Completed,Website
O002856,2024-04-02,C00810,P003,Bluetooth Speaker Mini,Electronics,1,49.99,49.99,25,7.44,PayPal,Completed,Website
O002857,2024-04-02,C01683,P026,Old Phone Case,Electronics,1,14.99,14.99,5,11.06,PayPal,Cancelled,Instagram
O002858,2024-04-02,C00158,P019,Foam Roller,Sports,2,32.99,65.98,22,6.22,PayPal,Completed,Instagram
O002859,2024-04-02,C00329,P018,Water Bottle 32oz,Sports,1,24.99,24.99,7,7.5,Credit Card,Completed,Website
O002860,2024-04-02,C00049,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,9.95,PayPal,Completed,Website
O002861,2024-04-03,C01665,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,14.15,PayPal,Completed,Instagram
O002862,2024-04-03,C02978,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,12.13,PayPal,Completed,Facebook Shop
O002863,2024-04-03,C00508,P023,Makeup Brush Set 12pc,Beauty,1,49.99,49.99,15,12.8,Credit Card,Completed,Mobile App
O002864,2024-04-03,C00556,P019,Foam Roller,Sports,1,32.99,32.99,11,11.54,Credit Card,Completed,Instagram
O002865,2024-04-03,C02171,P015,Garden Tool Set 5pc,Home & Garden,1,44.99,44.99,19,7.68,Credit Card,Returned,Mobile App
O002866,2024-04-03,C00478,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,10.03,PayPal,Completed,Website
O002867,2024-04-03,C02658,P012,LED Desk Lamp,Home & Garden,2,42.99,85.98,32,14.0,Credit Card,Completed,Facebook Shop
O002868,2024-04-03,C00113,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,11.22,Credit Card,Returned,Mobile App
O002869,2024-04-03,C01354,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,7.04,Credit Card,Completed,Website
O002870,2024-04-03,C02898,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,14.76,Credit Card,Returned,Mobile App
O002871,2024-04-03,C00532,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,12.42,PayPal,Completed,Mobile App
O002872,2024-04-03,C00457,P026,Old Phone Case,Electronics,1,14.99,14.99,5,8.72,Credit Card,Completed,Website
O002873,2024-04-03,C00369,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,6.42,PayPal,Completed,Website
O002874,2024-04-03,C01896,P023,Makeup Brush Set 12pc,Beauty,2,49.99,99.98,30,11.98,Debit Card,Completed,Mobile App
O002875,2024-04-03,C01809,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,9.54,Credit Card,Completed,Website
O002876,2024-04-03,C00383,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,9.99,PayPal,Completed,Mobile App
O002877,2024-04-03,C00208,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,7.78,PayPal,Completed,Facebook Shop
O002878,2024-04-03,C01823,P012,LED Desk Lamp,Home & Garden,2,42.99,85.98,32,13.27,Credit Card,Returned,Facebook Shop
O002879,2024-04-03,C01407,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,7.79,Credit Card,Completed,Mobile App
O002880,2024-04-03,C00712,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,9.95,Credit Card,Completed,Website
O002881,2024-04-03,C00022,P023,Makeup Brush Set 12pc,Beauty,1,49.99,49.99,15,8.85,PayPal,Completed,Mobile App
O002882,2024-04-03,C00989,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,7.06,Credit Card,Completed,Facebook Shop
O002883,2024-04-03,C00288,P001,Wireless Headphones Pro,Electronics,2,89.99,179.98,90,9.31,PayPal,Completed,Website
O002884,2024-04-03,C02575,P013,Plant Pot Ceramic 3pc,Home & Garden,1,29.99,29.99,11,8.05,Credit Card,Completed,Mobile App
O002885,2024-04-03,C01612,P010,Hoodie Comfort,Clothing,1,49.99,49.99,18,8.48,Credit Card,Completed,Instagram
O002886,2024-04-03,C00165,P013,Plant Pot Ceramic 3pc,Home & Garden,1,29.99,29.99,11,11.09,Credit Card,Completed,Mobile App
O002887,2024-04-03,C00655,P014,Wall Clock Modern,Home & Garden,1,34.99,34.99,13,14.23,Debit Card,Completed,Mobile App
O002888,2024-04-03,C01332,P002,Smart Watch Ultra,Electronics,2,249.99,499.98,240,13.1,PayPal,Completed,Facebook Shop
O002889,2024-04-03,C02699,P008,Denim Jeans Classic,Clothing,2,59.99,119.98,44,12.57,Credit Card,Returned,Website
O002890,2024-04-04,C00452,P024,Hair Oil Argan,Beauty,3,27.99,83.97,24,9.34,Credit Card,Completed,Mobile App
O002891,2024-04-04,C00596,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,12.29,PayPal,Completed,Website
O002892,2024-04-04,C02049,P014,Wall Clock Modern,Home & Garden,1,34.99,34.99,13,5.57,Credit Card,Completed,Mobile App
O002893,2024-04-04,C02989,P013,Plant Pot Ceramic 3pc,Home & Garden,3,29.99,89.97,33,8.88,Credit Card,Completed,Website
O002894,2024-04-04,C02507,P003,Bluetooth Speaker Mini,Electronics,1,49.99,49.99,25,11.78,Debit Card,Completed,Website
O002895,2024-04-04,C00342,P018,Water Bottle 32oz,Sports,1,24.99,24.99,7,14.38,Debit Card,Completed,Instagram
O002896,2024-04-04,C00805,P026,Old Phone Case,Electronics,2,14.99,29.98,10,10.73,Credit Card,Completed,Facebook Shop
O002897,2024-04-04,C01296,P025,Sunscreen SPF 50,Beauty,2,29.99,59.98,18,10.19,Credit Card,Completed,Website
O002898,2024-04-04,C01510,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,8.81,PayPal,Completed,Website
O002899,2024-04-04,C01000,P024,Hair Oil Argan,Beauty,3,27.99,83.97,24,14.25,PayPal,Completed,Mobile App
O002900,2024-04-04,C00660,P022,Moisturizer Daily,Beauty,1,34.99,34.99,10,5.15,PayPal,Completed,Website
O002901,2024-04-04,C00564,P006,Winter Jacket Premium,Clothing,2,79.99,159.98,136,14.51,PayPal,Completed,Facebook Shop
O002902,2024-04-04,C01254,P019,Foam Roller,Sports,1,32.99,32.99,11,7.5,Credit Card,Completed,Mobile App
O002903,2024-04-04,C02385,P004,Laptop Stand Aluminum,Electronics,2,39.99,79.98,36,8.38,Credit Card,Returned,Mobile App
O002904,2024-04-04,C02575,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,11.16,PayPal,Completed,Website
O002905,2024-04-04,C01518,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,11.59,Credit Card,Completed,Website
O002906,2024-04-04,C02870,P013,Plant Pot Ceramic 3pc,Home & Garden,2,29.99,59.98,22,13.1,Credit Card,Cancelled,Instagram
O002907,2024-04-04,C00231,P019,Foam Roller,Sports,2,32.99,65.98,22,6.24,PayPal,Completed,Mobile App
O002908,2024-04-04,C02484,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,8.21,Debit Card,Completed,Website
O002909,2024-04-04,C02154,P022,Moisturizer Daily,Beauty,1,34.99,34.99,10,6.79,Credit Card,Completed,Instagram
O002910,2024-04-04,C00055,P003,Bluetooth Speaker Mini,Electronics,1,49.99,49.99,25,9.4,Credit Card,Completed,Instagram
O002911,2024-04-04,C02214,P012,LED Desk Lamp,Home & Garden,2,42.99,85.98,32,14.66,Debit Card,Completed,Instagram
O002912,2024-04-04,C01569,P023,Makeup Brush Set 12pc,Beauty,1,49.99,49.99,15,13.44,Credit Card,Completed,Website
O002913,2024-04-04,C02387,P017,Resistance Bands Set,Sports,2,29.99,59.98,18,5.59,Credit Card,Completed,Website
O002914,2024-04-04,C02558,P026,Old Phone Case,Electronics,1,14.99,14.99,5,7.76,Debit Card,Completed,Instagram
O002915,2024-04-04,C01298,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,8.14,PayPal,Cancelled,Mobile App
O002916,2024-04-05,C00282,P024,Hair Oil Argan,Beauty,1,27.99,27.99,8,12.66,Credit Card,Completed,Website
O002917,2024-04-05,C00933,P019,Foam Roller,Sports,1,32.99,32.99,11,13.69,Credit Card,Completed,Mobile App
O002918,2024-04-05,C01396,P018,Water Bottle 32oz,Sports,2,24.99,49.98,14,11.3,Credit Card,Returned,Website
O002919,2024-04-05,C01957,P022,Moisturizer Daily,Beauty,1,34.99,34.99,10,11.18,Debit Card,Completed,Instagram
O002920,2024-04-05,C01135,P014,Wall Clock Modern,Home & Garden,2,34.99,69.98,26,6.14,Credit Card,Completed,Website
O002921,2024-04-05,C01452,P017,Resistance Bands Set,Sports,1,29.99,29.99,9,11.84,PayPal,Completed,Website
O002922,2024-04-05,C01987,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,10.8,Credit Card,Completed,Mobile App
O002923,2024-04-05,C02699,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,12.17,PayPal,Completed,Website
O002924,2024-04-05,C01988,P006,Winter Jacket Premium,Clothing,2,79.99,159.98,136,12.15,Credit Card,Returned,Mobile App
O002925,2024-04-05,C00254,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,7.57,PayPal,Completed,Website
O002926,2024-04-05,C02011,P019,Foam Roller,Sports,1,32.99,32.99,11,13.57,Debit Card,Completed,Instagram
O002927,2024-04-05,C01599,P013,Plant Pot Ceramic 3pc,Home & Garden,2,29.99,59.98,22,12.18,PayPal,Completed,Instagram
O002928,2024-04-05,C00879,P013,Plant Pot Ceramic 3pc,Home & Garden,3,29.99,89.97,33,8.5,Debit Card,Completed,Website
O002929,2024-04-05,C02772,P008,Denim Jeans Classic,Clothing,3,59.99,179.97,66,9.44,PayPal,Completed,Website
O002930,2024-04-05,C02703,P011,Throw Pillow Set 2pc,Home & Garden,1,39.99,39.99,14,7.37,Credit Card,Completed,Facebook Shop
O002931,2024-04-05,C02558,P010,Hoodie Comfort,Clothing,1,49.99,49.99,18,8.71,Credit Card,Completed,Website
O002932,2024-04-05,C00426,P026,Old Phone Case,Electronics,1,14.99,14.99,5,9.16,Credit Card,Completed,Facebook Shop
O002933,2024-04-05,C01401,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,13.76,Debit Card,Completed,Mobile App
O002934,2024-04-05,C00087,P015,Garden Tool Set 5pc,Home & Garden,1,44.99,44.99,19,8.27,Debit Card,Completed,Website
O002935,2024-04-05,C01493,P014,Wall Clock Modern,Home & Garden,1,34.99,34.99,13,8.35,PayPal,Completed,Website
O002936,2024-04-05,C00697,P025,Sunscreen SPF 50,Beauty,1,29.99,29.99,9,11.52,Credit Card,Returned,Website
O002937,2024-04-05,C01535,P007,Cotton T-Shirt Basic,Clothing,1,24.99,24.99,8,14.74,PayPal,Completed,Website
O002938,2024-04-05,C00436,P010,Hoodie Comfort,Clothing,2,49.99,99.98,36,6.6,PayPal,Completed,Mobile App
O002939,2024-04-05,C00447,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,14.3,PayPal,Completed,Website
O002940,2024-04-05,C00525,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,5.26,Credit Card,Completed,Website
O002941,2024-04-05,C02547,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,13.08,Credit Card,Completed,Website
O002942,2024-04-05,C00303,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,12.81,Credit Card,Completed,Mobile App
O002943,2024-04-05,C00315,P015,Garden Tool Set 5pc,Home & Garden,1,44.99,44.99,19,10.81,Credit Card,Completed,Instagram
O002944,2024-04-05,C00564,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,7.15,Credit Card,Completed,Mobile App
O002945,2024-04-05,C01327,P008,Denim Jeans Classic,Clothing,1,59.99,59.99,22,5.33,Debit Card,Completed,Facebook Shop
O002946,2024-04-05,C00578,P003,Bluetooth Speaker Mini,Electronics,2,49.99,99.98,50,8.81,Credit Card,Completed,Mobile App
O002947,2024-04-06,C00594,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,5.77,Credit Card,Completed,Mobile App
O002948,2024-04-06,C01868,P014,Wall Clock Modern,Home & Garden,1,34.99,34.99,13,7.25,Credit Card,Completed,Instagram
O002949,2024-04-06,C02711,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,10.74,Debit Card,Completed,Website
O002950,2024-04-06,C02255,P003,Bluetooth Speaker Mini,Electronics,2,49.99,99.98,50,9.18,Debit Card,Completed,Facebook Shop
O002951,2024-04-06,C00806,P013,Plant Pot Ceramic 3pc,Home & Garden,1,29.99,29.99,11,13.48,Credit Card,Completed,Mobile App
O002952,2024-04-06,C02304,P013,Plant Pot Ceramic 3pc,Home & Garden,2,29.99,59.98,22,5.51,PayPal,Completed,Mobile App
O002953,2024-04-06,C00919,P022,Moisturizer Daily,Beauty,2,34.99,69.98,20,10.24,Credit Card,Completed,Website
O002954,2024-04-06,C00426,P014,Wall Clock Modern,Home & Garden,1,34.99,34.99,13,7.69,Debit Card,Completed,Website
O002955,2024-04-06,C02760,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,7.93,Debit Card,Cancelled,Instagram
O002956,2024-04-06,C00624,P003,Bluetooth Speaker Mini,Electronics,1,49.99,49.99,25,7.43,PayPal,Completed,Mobile App
O002957,2024-04-06,C02138,P011,Throw Pillow Set 2pc,Home & Garden,1,39.99,39.99,14,8.62,Credit Card,Completed,Website
O002958,2024-04-06,C01925,P024,Hair Oil Argan,Beauty,1,27.99,27.99,8,12.48,PayPal,Completed,Instagram
O002959,2024-04-06,C02508,P003,Bluetooth Speaker Mini,Electronics,1,49.99,49.99,25,7.41,Credit Card,Completed,Mobile App
O002960,2024-04-06,C01695,P007,Cotton T-Shirt Basic,Clothing,1,24.99,24.99,8,13.8,PayPal,Completed,Instagram
O002961,2024-04-06,C02702,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,8.52,Credit Card,Completed,Mobile App
O002962,2024-04-06,C02713,P010,Hoodie Comfort,Clothing,1,49.99,49.99,18,14.15,PayPal,Cancelled,Facebook Shop
O002963,2024-04-06,C01683,P026,Old Phone Case,Electronics,2,14.99,29.98,10,11.05,PayPal,Completed,Instagram
O002964,2024-04-06,C00323,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,9.19,Debit Card,Completed,Website
O002965,2024-04-06,C02492,P019,Foam Roller,Sports,1,32.99,32.99,11,13.27,Credit Card,Completed,Website
O002966,2024-04-06,C01093,P011,Throw Pillow Set 2pc,Home & Garden,1,39.99,39.99,14,10.38,PayPal,Completed,Mobile App
O002967,2024-04-06,C01389,P013,Plant Pot Ceramic 3pc,Home & Garden,1,29.99,29.99,11,9.08,PayPal,Completed,Website
O002968,2024-04-06,C02753,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,6.38,PayPal,Completed,Website
O002969,2024-04-06,C02273,P006,Winter Jacket Premium,Clothing,1,79.99,79.99,68,7.87,Credit Card,Completed,Mobile App
O002970,2024-04-06,C00652,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,5.82,PayPal,Returned,Instagram
O002971,2024-04-06,C01691,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,14.83,Credit Card,Completed,Facebook Shop
O002972,2024-04-06,C01254,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,11.33,PayPal,Completed,Website
O002973,2024-04-06,C02052,P022,Moisturizer Daily,Beauty,1,34.99,34.99,10,14.0,Credit Card,Returned,Instagram
O002974,2024-04-06,C00096,P011,Throw Pillow Set 2pc,Home & Garden,1,39.99,39.99,14,5.16,PayPal,Completed,Instagram
O002975,2024-04-06,C02854,P004,Laptop Stand Aluminum,Electronics,1,39.99,39.99,18,7.63,Credit Card,Completed,Instagram
O002976,2024-04-06,C02782,P002,Smart Watch Ultra,Electronics,1,249.99,249.99,120,14.3,Credit Card,Completed,Website
O002977,2024-04-06,C01947,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,6.26,Credit Card,Completed,Instagram
O002978,2024-04-06,C02258,P001,Wireless Headphones Pro,Electronics,2,89.99,179.98,90,9.31,Credit Card,Completed,Instagram
O002979,2024-04-06,C01757,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,14.9,Debit Card,Completed,Facebook Shop
O002980,2024-04-06,C00336,P001,Wireless Headphones Pro,Electronics,1,89.99,89.99,45,13.67,Credit Card,Completed,Instagram
O002981,2024-04-06,C02043,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,14.04,Debit Card,Completed,Mobile App
O002982,2024-04-06,C00208,P019,Foam Roller,Sports,1,32.99,32.99,11,9.02,Credit Card,Completed,Website
O002983,2024-04-06,C02135,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,12.12,PayPal,Completed,Instagram
O002984,2024-04-06,C01694,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,13.97,Credit Card,Completed,Instagram
O002985,2024-04-06,C02879,P019,Foam Roller,Sports,1,32.99,32.99,11,10.91,Credit Card,Completed,Website
O002986,2024-04-06,C02226,P019,Foam Roller,Sports,2,32.99,65.98,22,14.94,PayPal,Returned,Mobile App
O002987,2024-04-06,C01047,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,12.39,PayPal,Completed,Website
O002988,2024-04-07,C00188,P005,USB-C Hub 7-in-1,Electronics,2,45.99,91.98,44,9.09,Credit Card,Returned,Website
O002989,2024-04-07,C02949,P008,Denim Jeans Classic,Clothing,1,59.99,59.99,22,13.35,Credit Card,Completed,Mobile App
O002990,2024-04-07,C00363,P021,Face Serum Vitamin C,Beauty,1,39.99,39.99,12,9.77,Credit Card,Completed,Website
O002991,2024-04-07,C00492,P010,Hoodie Comfort,Clothing,2,49.99,99.98,36,6.83,PayPal,Cancelled,Website
O002992,2024-04-07,C00994,P008,Denim Jeans Classic,Clothing,1,59.99,59.99,22,14.16,Credit Card,Completed,Instagram
O002993,2024-04-07,C02816,P005,USB-C Hub 7-in-1,Electronics,1,45.99,45.99,22,5.84,Debit Card,Completed,Mobile App
O002994,2024-04-07,C01599,P016,Yoga Mat Premium,Sports,2,44.99,89.98,30,10.94,Credit Card,Completed,Instagram
O002995,2024-04-07,C00175,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,11.49,Credit Card,Completed,Instagram
O002996,2024-04-07,C01358,P016,Yoga Mat Premium,Sports,1,44.99,44.99,15,9.39,PayPal,Completed,Mobile App
O002997,2024-04-07,C00996,P024,Hair Oil Argan,Beauty,1,27.99,27.99,8,10.88,Credit Card,Completed,Website
O002998,2024-04-07,C01882,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,5.97,Credit Card,Completed,Website
O002999,2024-04-07,C02388,P015,Garden Tool Set 5pc,Home & Garden,1,44.99,44.99,19,8.41,Credit Card,Completed,Website
O003000,2024-04-07,C00744,P018,Water Bottle 32oz,Sports,1,24.99,24.99,7,13.97,Debit Card,Completed,Website
O003001,2024-04-07,C00166,P007,Cotton T-Shirt Basic,Clothing,1,24.99,24.99,8,13.44,Credit Card,Completed,Instagram
O003002,2024-04-07,C02731,P017,Resistance Bands Set,Sports,1,29.99,29.99,9,8.23,Credit Card,Completed,Mobile App
O003003,2024-04-07,C01768,P012,LED Desk Lamp,Home & Garden,1,42.99,42.99,16,6.78,Credit Card,Completed,Mobile App
O003004,2024-04-07,C01018,P007,Cotton T-Shirt Basic,Clothing,2,24.99,49.98,16,13.14,PayPal,Returned,Website
O003005,2024-04-07,C02954,P020,Jump Rope Pro,Sports,1,19.99,19.99,6,14.89,PayPal,Completed,Website
O003006,2024-04-07,C02983,P014,Wall Clock Modern,Home & Garden,2,34.99,69.98,26,10.19,Credit Card,Completed,Website
O003007,2024-04-07,C01685,P017,Resistance Bands Set,Sports,1,29.99,29.99,9,11.15,Credit Card,Completed,Mobile App
O003008,2024-04-07,C00406,P008,Denim Jeans Classic,Clothing,2,59.99,119.98,44,7.85,Credit Card,Completed,Website
O003009,2024-04-07,C01306,P022,Moisturizer Daily,Beauty,1,34.99,34.99,10,7.74,PayPal,Completed,Website
O003010,2024-04-07,C02028,P026,Old Phone Case,Electronics,2,14.99,29.98,10,13.85,Credit Card,Completed,Mobile App
O003011,2024-04-07,C01648,P014,Wall Clock Modern,Home & Garden,1,34.99,34.99,13,14.18,Credit Card,Completed,Website
O003012,2024-04-07,C02569,P023,Makeup Brush Set 12pc,Beauty,1,49.99,49.99,15,12.53,PayPal,Completed,Mobile App
O003013,2024-04-07,C01392,P023,Makeup Brush Set 12pc,Beauty,2,49.99,99.98,30,11.66,PayPal,Completed,Website
O003014,2024-04-07,C01632,P015,Garden Tool Set 5pc,Home & Garden,1,44.99,44.99,19,7.07,Credit Card,Completed,Instagram
O003015,2024-04-07,C00557,P019,Foam Roller,Sports,2,32.99,65.98,22,12.55,Credit Card,Completed,Facebook Shop
O003016,2024-04-07,C02992,P019,Foam Roller,Sports,2,32.99,65.98,22,14.03,Credit Card,Completed,Website
O003017,2024-04-07,C01429,P008,Denim Jeans Classic,Clothing,2,59.99,119.98,44,10.4,PayPal,Completed,Mobile App
O003018,2024-04-07,C01467,P026,Old Phone Case,Electronics,1,14.99,14.99,5,5.07,PayPal,Completed,Mobile App
O003019,2024-04-07,C01381,P019,Foam Roller,Sports,2,32.99,65.98,22,5.26,Debit Card,Completed,Instagram
O003020,2024-04-07,C02971,P002,Smart Watch Ultra,Electronics,2,249.99,499.98,240,14.42,PayPal,Completed,Mobile App
